train_sample_num,rmse,nrmse,r2,nll,time
8,41.03582,0.13719898,-7.742081021343504,12.24622631072998,3.3193137645721436
16,13.081782,0.11411515,0.11157146796265338,6.6556077003479,2.294879674911499
32,8.92036,0.093079716,0.5869017821960107,5.704505920410156,2.3574228286743164
64,6.5182014,0.06490579,0.7794311579044845,5.531741619110107,2.3890626430511475
