train_sample_num,rmse,nrmse,r2,time
16,1.9648738,0.0971913,0.49816987956164605,1.163015604019165
32,1.8444415,0.16654868,0.5578016204713071,1.159543752670288
64,1.7291461,0.13481063,0.6113570596114064,1.2266426086425781
128,1.7589192,0.13044359,0.597858212347933,1.3974988460540771
