train_sample_num,rmse,nrmse,r2,time
8,139.02429,0.14793253,-15.829461729181688,1.8500890731811523
16,48.0675,0.078035414,-1.0118326658763523,1.8020179271697998
32,21.843956,0.0684316,0.5845188167224502,1.9088990688323975
64,5.584568,0.07812546,0.9728438656207793,1.975961446762085
