train_sample_num,rmse,nrmse,r2,time
8,44.559856,0.0788431,-0.784653395033261,1.355229139328003
16,20.517864,0.072963454,0.6216178831883807,1.2025816440582275
32,17.742598,0.057762094,0.7170558613382034,1.3795807361602783
64,19.258013,0.051431514,0.666658614642905,1.311683177947998
