train_sample_num,rmse,nrmse,r2,nll,time
4,2.2634647,0.098151065,-0.748070790764112,2.499613046646118,2.4294471740722656
8,2.1888404,0.09951983,-0.6347062350937109,2.977079391479492,2.5343472957611084
16,2.0968797,0.097988285,-0.5002326258645353,3.4089314937591553,2.7630932331085205
32,1.7791684,0.09603751,-0.08005464648766991,2.2871556282043457,2.610914707183838
