train_sample_num,rmse,nrmse,r2,nll,time
4,3.0491962,0.35299873,0.5809340397443887,12.278742790222168,2.919947385787964
8,2.8246686,0.34030303,0.6403776881692911,29.27701187133789,2.786449909210205
16,2.7368832,0.3362515,0.6623831367587596,35.609283447265625,2.559154987335205
32,2.9486217,0.3426671,0.6081229992479164,41.789642333984375,2.7160375118255615
