train_sample_num,rmse,nrmse,r2,nll,time
4,6.9453096,0.18530253,-1.1741771992439163,9.627118110656738,2.7113163471221924
8,5.9913483,0.13790044,-0.6179336658607189,7.825582981109619,2.419616937637329
16,4.3759513,0.07907643,0.13690894311808655,4.815262317657471,2.487137794494629
32,4.170873,0.07167604,0.21591054956232447,4.845738410949707,2.5338521003723145
