train_sample_num,rmse,nrmse,r2,time
8,209.48465,0.11417137,-39.403929349634375,2.5379762649536133
16,102.00842,0.086883985,-8.580567214545232,3.0589919090270996
32,48.668182,0.07514184,-1.1807678621136417,2.9691390991210938
64,36.365685,0.09492765,-0.21759453324534417,3.2721312046051025
