train_sample_num,rmse,nrmse,r2,nll,time
4,1.2882297,0.10639799,-0.638518429253262,1.3118172883987427,0.9044485092163086
8,1.2031724,0.12905106,-0.42929016306553214,1.0024545192718506,0.8253827095031738
16,1.158388,0.13748601,-0.3248688494142329,1.1473771333694458,0.8570902347564697
32,1.1276075,0.12909706,-0.25539587249172624,1.2085676193237305,0.8196239471435547
