train_sample_num,rmse,nrmse,r2,nll,time
4,0.7614348,0.06561823,0.3170298957378598,-0.06636687368154526,0.7764270305633545
8,0.54797274,0.05694678,0.6462844547237203,-0.329346239566803,0.7701003551483154
16,0.5374886,0.054712772,0.6596899177571423,-0.5586600303649902,0.8437490463256836
32,0.3073783,0.07156623,0.8887032062284221,-0.8558372259140015,0.7705299854278564
