cost,incumbents,operation_time
290,0.0845450209562261,0.00011968612670898438
390,0.0845450209562261,0.0001583099365234375
490,0.16797551706480685,6.031990051269531e-05
590,0.16797551706480685,5.3882598876953125e-05
690,1.0352541504680526,5.507469177246094e-05
790,1.0352541504680526,5.817413330078125e-05
890,1.0352541504680526,5.984306335449219e-05
990,1.0352541504680526,5.1975250244140625e-05
1090,1.0352541504680526,5.602836608886719e-05
