train_sample_num,rmse,nrmse,r2,nll,time
4,35.472984,0.101819485,0.49779608074176285,7.493042469024658,4.510649919509888
8,20.81028,0.060368843,0.8271615110614363,7.526927947998047,4.005697727203369
16,17.340975,0.051297933,0.8799860641708539,7.068026065826416,4.162598609924316
32,15.307133,0.058351003,0.9064869137633601,6.879824638366699,5.098280191421509
