train_sample_num,rmse,nrmse,r2,time
8,88.77543,0.057072636,0.4401627779340931,1.4735450744628906
16,80.13007,0.050536525,0.543892355966545,1.5448153018951416
32,46.65645,0.055275854,0.8453679229432295,1.5383546352386475
64,33.84566,0.040927485,0.918626653841001,1.5145576000213623
