train_sample_num,rmse,nrmse,r2,nll,time
4,48.94207,0.087768205,0.10498378207683345,1312.6248779296875,49.51609945297241
8,31.980814,0.0635098,0.61783995798838,283.1127014160156,78.44860053062439
16,32.312695,0.06334276,0.6098670268925555,351.065673828125,5.891085624694824
32,28.460743,0.06083944,0.6973374484284942,349.1513977050781,2.2631616592407227
