train_sample_num,rmse,nrmse,r2,time
8,104.74704,0.05640317,0.22060118405608697,0.7215192317962646
16,95.5698,0.05236681,0.3511899805268781,0.8535823822021484
32,53.096767,0.03449679,0.7997316114576969,0.7495002746582031
64,44.321033,0.03166851,0.860460880551361,0.7645690441131592
