train_sample_num,rmse,nrmse,r2,nll,time
4,42.802376,0.1318925,0.26882651576289984,467.5110168457031,2.2494256496429443
8,36.664772,0.12816781,0.4634840659275211,487.18011474609375,2.2756075859069824
16,25.707369,0.07563302,0.7362455212673287,356.98797607421875,2.4123523235321045
32,17.953773,0.044454463,0.8713540453719376,230.24497985839844,2.170997381210327
