train_sample_num,rmse,nrmse,r2,nll,time
4,107.09221,0.17168537,0.017583940382559615,5.250927925109863,2.9631385803222656
8,91.58045,0.13137047,0.28156859799896616,4.921262741088867,2.1919233798980713
16,66.76873,0.1637216,0.6181208236151954,4.6852498054504395,2.2060787677764893
32,39.836796,0.07511914,0.8640596039527236,4.21265983581543,2.373122215270996
