train_sample_num,rmse,nrmse,r2,nll,time
4,0.2877258,0.22168411,-0.08322388195492603,5.996478080749512,3.3147947788238525
8,0.2506028,0.22583082,0.17826365384722553,6.0825347900390625,3.246143102645874
16,0.24239196,0.26378983,0.23122893678277545,6.174880504608154,3.2339963912963867
32,0.25583124,0.20965795,0.14361765188772224,6.152721405029297,3.5924012660980225
