train_sample_num,rmse,nrmse,r2,time
16,2.9896574,0.14579952,0.5760575418966383,0.8698480129241943
32,2.6884909,0.18331142,0.65716807173264,0.9477741718292236
64,2.6903389,0.18298857,0.6566965862848055,0.9480054378509521
128,2.688585,0.17581339,0.6571440793503571,0.9780254364013672
