train_sample_num,rmse,nrmse,r2,time
16,2.7090871,0.1172283,0.651895203662845,1.7652208805084229
32,2.3317745,0.17042197,0.7421084155962827,1.9154746532440186
64,2.3558822,0.21916038,0.7367482613874905,1.8680603504180908
128,2.4789946,0.17983226,0.7085156448484405,2.094634771347046
