train_sample_num,rmse,nrmse,r2,time
8,4.9039035,0.07216755,0.20758445561688454,3.100013017654419
16,4.989774,0.0726583,0.1795900028649131,3.175330877304077
32,4.2815223,0.06943924,0.3959601876906673,3.150547981262207
64,4.2358875,0.07288178,0.408768023783875,3.163167715072632
