train_sample_num,rmse,nrmse,r2,time
8,53.441174,0.14000739,0.41883901175300675,2.215394973754883
16,48.27481,0.12931994,0.5257736958870385,2.278225898742676
32,47.051212,0.11789756,0.5495090297364906,2.2913384437561035
64,22.331232,0.05791866,0.8985224784908447,1.9161717891693115
