train_sample_num,rmse,nrmse,r2,time
8,0.25949377,0.099764235,0.7483946601955364,3.46278977394104
16,0.38723907,0.19418351,0.4396951988324076,2.4038612842559814
32,0.26911846,0.077175096,0.7293843159705817,3.0887818336486816
64,0.32762605,0.086321205,0.5989274886277025,4.6289215087890625
