train_sample_num,rmse,nrmse,r2,nll,time
4,0.46831965,0.2919877,-0.15149749126657142,5.374168872833252,4.335693359375
8,0.46340206,0.27800262,-0.1274419392200412,5.424233913421631,3.771228551864624
16,0.44472483,0.22091034,-0.03839119763645171,5.541863441467285,4.0183632373809814
32,0.43759385,0.18145888,-0.005358069003618349,5.7035231590271,4.160169363021851
