train_sample_num,rmse,nrmse,r2,time
8,1.9164749,0.18553744,0.3773052476069806,1.045335054397583
16,2.4512696,0.115557946,-0.018711216530863606,1.091202974319458
32,1.743674,0.0836294,0.4845346219301493,1.0313735008239746
64,1.9197925,0.119941846,0.37514766523990284,1.1230618953704834
