train_sample_num,rmse,nrmse,r2,time
8,1.6382332,0.0521106,0.6125987036034033,0.7751059532165527
16,1.8710514,0.05251318,0.49466312135412904,0.7093503475189209
32,1.8335286,0.20753789,0.5147282497226017,0.713965654373169
64,1.6777381,0.1670011,0.5936895904274373,0.8147356510162354
