train_sample_num,rmse,nrmse,r2,time
8,3.1974125,0.19433531,0.15298871486914367,3.1164026260375977
16,3.3859563,0.19793503,0.05015100620313617,3.0802412033081055
32,2.3453958,0.16040191,0.5442526101780701,3.1154978275299072
64,3.6156156,0.23232487,-0.08306967955184952,3.095582962036133
