train_sample_num,rmse,nrmse,r2,time
8,4.002889,0.24019863,-0.42511942076788434,1.608846664428711
16,1.0066438,0.05307243,0.9098728319378904,1.6864902973175049
32,0.57691514,0.25921482,0.9703975253514201,1.778857946395874
64,0.10104499,0.11370583,0.9990918999324424,1.6992158889770508
