train_sample_num,rmse,nrmse,r2,nll,time
4,0.43878973,0.1946743,0.8379142574782567,-0.24739748239517212,0.9306991100311279
8,0.41728264,0.22669934,0.8534139742230972,-0.37176093459129333,1.0143778324127197
16,0.3835468,0.21691337,0.8761577939524364,-0.4748435616493225,0.8987903594970703
32,0.3705783,0.30800757,0.8843909425727532,-0.4992373585700989,0.8343205451965332
