train_sample_num,rmse,nrmse,r2,time
8,2.1874886,0.26604468,0.6604687377201229,1.272305965423584
16,3.3642979,0.09040678,0.19688629368565125,1.3561632633209229
32,2.05004,0.13813353,0.7017963790892059,1.2766914367675781
64,2.5132442,0.12841451,0.551814750968399,1.3922209739685059
