train_sample_num,rmse,nrmse,r2,nll,time
4,1.4408484,0.2488449,-3.246077115362093,6.163816928863525,2.2994089126586914
8,0.6707036,0.23549762,0.07994759067328594,-0.12180890142917633,1.3356213569641113
16,0.44889402,0.17568365,0.587865498117613,-0.45581790804862976,1.3909642696380615
32,0.19531499,0.08700256,0.921977034208659,-1.3658795356750488,1.3900129795074463
