train_sample_num,rmse,nrmse,r2,time
8,3.58935,0.26551002,-0.0673909796758081,1.1949970722198486
16,2.671716,0.21320212,0.4086119913070032,1.2825267314910889
32,1.7745129,0.23469694,0.739114342989776,1.127981185913086
64,1.6905712,0.23079787,0.7632124588264891,1.221268653869629
