train_sample_num,rmse,nrmse,r2,time
4,101.4763,0.05443078,0.2685149187042687,0.7715616226196289
8,85.20771,0.053698316,0.4842562050171726,0.8123166561126709
16,69.42122,0.039077662,0.6576576036435953,0.9313333034515381
32,49.389793,0.06655993,0.8267191329705816,0.8045558929443359
64,37.13179,0.043706566,0.9020582312054211,0.8493576049804688
