cost,incumbents,operation_time
290,0.0845450209562261,5.4836273193359375e-05
390,0.0845450209562261,0.00012087821960449219
490,0.16797551706480685,5.1975250244140625e-05
590,0.16797551706480685,4.887580871582031e-05
690,1.0352541504680526,5.364418029785156e-05
790,1.0352541504680526,4.7206878662109375e-05
890,1.0352541504680526,5.1975250244140625e-05
990,1.0352541504680526,5.078315734863281e-05
1090,1.0352541504680526,4.8160552978515625e-05
