train_sample_num,rmse,nrmse,r2,nll,time
4,0.56961286,0.20233925,0.6609515859116972,0.4971865713596344,0.7684478759765625
8,0.55723286,0.21908495,0.6755292188024642,0.4216199815273285,0.7463681697845459
16,0.5550261,0.18605287,0.678094136439561,0.41460391879081726,0.8018794059753418
32,0.5248388,0.18699808,0.7121581597393398,0.3222552239894867,0.743628740310669
