train_sample_num,rmse,nrmse,r2,nll,time
4,110.94613,0.113628834,-0.9565040782347949,2335.39208984375,2.9171371459960938
8,110.5621,0.11284357,-0.9429833780460828,2319.0205078125,2.584144353866577
16,111.7713,0.11532538,-0.9857160489118446,2362.992431640625,2.820956230163574
32,107.92912,0.10753297,-0.8515429910300507,2268.64111328125,3.220731735229492
