train_sample_num,rmse,nrmse,r2,time
8,1.7719084,0.09664346,0.591896826183675,1.621269941329956
16,1.6460218,0.15574661,0.6478249148739388,1.532012701034546
32,1.6486378,0.15438625,0.6467046585112952,1.5908958911895752
64,1.8864357,0.11710709,0.5374364032736085,1.8111729621887207
