train_sample_num,rmse,nrmse,r2,time
8,1.6757343,0.10865423,0.6349959212864942,1.9186811447143555
16,1.7003093,0.116779566,0.6242117094741264,0.8747074604034424
32,1.6563222,0.15695909,0.6434034576618145,0.8386046886444092
64,1.7644725,0.106131375,0.5953149073753579,0.7707550525665283
