train_sample_num,rmse,nrmse,r2,nll,time
4,0.45624143,0.245673,-0.5312943834664152,-0.28688257932662964,2.4353978633880615
8,0.4124683,0.19482496,-0.2515563789554085,-0.3978698253631592,2.500722885131836
16,0.35011846,0.18012965,0.09822260616927148,-0.5288026928901672,2.6585867404937744
32,0.3830311,0.1416313,-0.07928804832643688,-0.12321741133928299,3.325129985809326
