train_sample_num,rmse,nrmse,r2,time
16,1.2732223,0.18081841,0.8571438544404525,0.822944164276123
32,1.1050872,0.26334727,0.8923823672461276,0.7444000244140625
64,0.8500708,0.294174,0.9363203670144065,1.0637273788452148
128,0.6910851,0.2190929,0.9579124733523391,1.0306966304779053
