train_sample_num,rmse,nrmse,r2,nll,time
4,5.3022757,0.1474677,-0.04316058816168833,20.244661331176758,3.191202163696289
8,5.284679,0.12302789,-0.03624817980563222,26.215320587158203,3.185223340988159
16,4.6405144,0.12838624,0.2009779119023939,35.053340911865234,3.251241445541382
32,4.6355405,0.1240552,0.2026898111786376,40.21476745605469,3.4354069232940674
