train_sample_num,rmse,nrmse,r2,nll,time
4,4.155773,0.1363851,0.10438588962404138,17.66951560974121,1.2546100616455078
8,3.538733,0.18066184,0.35059923103151447,1.921237826347351,1.1139779090881348
16,3.5072265,0.16944365,0.3621113529871768,1.845613718032837,1.0994534492492676
32,3.0645666,0.20578912,0.5129703994685285,1.748518943786621,1.071028470993042
