train_sample_num,rmse,nrmse,r2,nll,time
4,2.6696253,0.16826734,0.0837790968233606,1.8212780952453613,2.499025821685791
8,2.0138998,0.10222869,0.4785949673246189,1.1096560955047607,2.7603487968444824
16,2.8146172,0.12854317,-0.01844647602628524,9.614788055419922,3.153273582458496
32,2.8225198,0.13216342,-0.024173658858067215,15.907024383544922,2.484997272491455
