train_sample_num,rmse,nrmse,r2,time
8,0.90160584,0.06903457,0.7833292975332926,0.8978524208068848
16,0.3881645,0.053170804,0.9598395743658674,0.967461109161377
32,0.44502348,0.10871369,0.9472123198172606,0.9327809810638428
64,0.42919546,0.12745018,0.950900508808862,0.9458150863647461
