train_sample_num,rmse,nrmse,r2,nll,time
4,0.87067246,0.11106414,0.27485294375390146,0.32447806000709534,0.8541297912597656
8,0.8424259,0.104464225,0.32114053112032415,0.18038631975650787,0.8313539028167725
16,0.59099615,0.08155539,0.6658928495471947,-0.1466442495584488,0.7814910411834717
32,0.3841463,0.066000365,0.8588406034477629,-0.5624497532844543,0.8115389347076416
