train_sample_num,rmse,nrmse,r2,time
8,0.19585995,0.037145093,0.8128351295769826,1.0386950969696045
16,0.1213811,0.047060598,0.9281155176500778,1.1672351360321045
32,0.08664386,0.035435073,0.9633723832577592,1.0492544174194336
64,0.05562264,0.020612603,0.9849048902702799,1.1583895683288574
