train_sample_num,rmse,nrmse,r2,time
16,2.6661146,0.046465445,0.29170513212898763,1.7053349018096924
32,2.4556396,0.05242179,0.39912281518021164,1.8359148502349854
64,2.3639743,0.069759555,0.4431452606611215,1.8892784118652344
128,2.3096895,0.0834675,0.4684260714246905,1.9356117248535156
