train_sample_num,rmse,nrmse,r2,time
16,2.7531888,0.09235888,0.4234356035590541,0.9715070724487305
32,2.469803,0.09131446,0.5360186990562303,0.9067323207855225
64,2.3109994,0.09789198,0.5937667517598784,0.9587490558624268
128,2.2826972,0.11514151,0.6036559266400152,0.9460937976837158
