train_sample_num,rmse,nrmse,r2,nll,time
4,0.4317067,0.10975552,0.7659610210419833,-0.3302692770957947,1.1094708442687988
8,0.42426777,0.1240394,0.7739571954917512,-0.40105029940605164,1.0358617305755615
16,0.4170065,0.11972666,0.7816283220174102,-0.525005578994751,0.9354293346405029
32,0.41437712,0.13505262,0.78437348931368,-0.4129239320755005,1.0167896747589111
