train_sample_num,rmse,nrmse,r2,time
8,109.864334,0.04212044,0.14258778756904456,2.6917474269866943
16,106.53455,0.06867349,0.1937732722020329,2.4586968421936035
32,116.998634,0.073011056,0.02761604668246387,3.2491297721862793
64,89.786316,0.06414142,0.42734044386305525,3.3674988746643066
