train_sample_num,rmse,nrmse,r2,time
8,0.35127813,0.06563094,0.39794621760373006,1.4782063961029053
16,0.55165875,0.120022446,-0.4848208282723985,1.3399896621704102
32,0.59348094,0.12497629,-0.718488379339786,1.4702763557434082
64,0.5771262,0.12495572,-0.6250795704217427,1.4785058498382568
