train_sample_num,rmse,nrmse,r2,nll,time
4,0.36428627,0.24732907,0.4257242398738048,-0.5496654510498047,2.2683441638946533
8,0.3056982,0.31470686,0.5955911470006328,-0.6510385274887085,2.4619228839874268
16,0.27888656,0.31812367,0.6634186402138658,-0.8034194707870483,2.631997585296631
32,0.2372642,0.27216718,0.7563876024877441,-0.7491925954818726,2.931070566177368
