cost,incumbents,operation_time
500,0.8858905141649003,0.0
600,0.8858905141649003,8.302112102508545
700,0.8858905141649003,1.576862096786499
800,0.8858905141649003,1.2227880954742432
810,0.8858905141649003,1.116048812866211
910,0.8858905141649003,2.131704092025757
1010,0.8858905141649003,1.2066650390625
1110,0.8858905141649003,1.9153180122375488
1120,0.8858905141649003,1.6259629726409912
1220,0.8858905141649003,1.063093900680542
1320,0.8858905141649003,1.0821659564971924
