cost,incumbents,operation_time
500,0.8819872025831224,0.0
600,0.9827034290608916,0.06833410263061523
700,0.9827034290608916,0.06185722351074219
800,14.678024476744385,0.059738874435424805
810,14.678024476744385,0.06209087371826172
820,14.678024476744385,0.06400108337402344
830,14.678024476744385,0.06048989295959473
840,14.678024476744385,0.05555105209350586
850,14.678024476744385,0.059886932373046875
860,14.678024476744385,0.05941605567932129
870,14.678024476744385,0.05740499496459961
