train_sample_num,rmse,nrmse,r2,nll,time
4,0.6611437,0.47895858,0.10598862631133676,2.7989211082458496,27.321887969970703
8,0.6666336,0.4805326,0.09107972057343261,2.73415470123291,6.536286115646362
16,0.6722915,0.48200157,0.07558590869722337,2.655592441558838,6.411900281906128
32,0.6764213,0.4843186,0.06419387815537614,2.5775949954986572,5.100124835968018
