train_sample_num,rmse,nrmse,r2,nll,time
4,14580.921,0.111707985,-0.19639684481149322,10.88681411743164,1.9399547576904297
8,15688.494,0.13171625,-0.38505789947246116,11.312468528747559,1.7201228141784668
16,15081.434,0.10043211,-0.2799431950617517,11.394155502319336,1.708559274673462
32,14798.685,0.12285773,-0.23239993308086793,11.69482707977295,1.8461804389953613
