train_sample_num,rmse,nrmse,r2,time
8,1.6260811,0.17674994,-4.117074570515089,2.582528829574585
16,0.9609771,0.26202732,-0.7871597190130795,2.650362968444824
32,0.66919184,0.16422264,0.13336023793803442,2.6094393730163574
64,0.5481709,0.14996189,0.41847373346338357,2.8699326515197754
