train_sample_num,rmse,nrmse,r2,time
8,73.78298,0.13218006,-0.10778845662624725,3.4416918754577637
16,76.10498,0.15062912,-0.17861127794713783,3.179581642150879
32,67.88165,0.1083555,0.062331783662976425,3.1834864616394043
64,46.496323,0.08118579,0.5600719498710245,3.4598190784454346
