train_sample_num,rmse,nrmse,r2,time
8,53.82698,0.12523495,0.4104176044491801,1.0929999351501465
16,43.40167,0.16567227,0.6166836248971441,1.2106304168701172
32,43.881485,0.149154,0.6081615665110172,1.1057989597320557
64,22.201822,0.118799224,0.8996952160482152,1.2368295192718506
