train_sample_num,rmse,nrmse,r2,time
8,522.33514,0.02904743,0.5254254183070719,1.4638457298278809
16,605.14215,0.056846082,0.3630273600447933,1.425210952758789
32,905.25116,0.066410474,-0.42542420131874636,1.32454252243042
64,1388.3918,0.05386469,-2.352973607288479,1.438169002532959
