train_sample_num,rmse,nrmse,r2,nll,time
4,0.6382061,0.1461129,0.4810719649620294,-0.047547031193971634,0.8416616916656494
8,0.6001085,0.11173564,0.541177343868393,-0.11584682762622833,0.8153283596038818
16,0.596091,0.10917798,0.5473000913082522,-0.2365812361240387,0.8846290111541748
32,0.57688946,0.11180434,0.5759954380785862,0.008488132618367672,0.8851115703582764
