train_sample_num,rmse,nrmse,r2,nll,time
4,0.37998652,0.18126304,0.8618982529508328,-0.28521180152893066,0.8763635158538818
8,0.3766573,0.27032715,0.8643075906013455,-0.4140506386756897,0.895881175994873
16,0.33528894,0.27016157,0.8924770446728721,-0.4847683012485504,0.8552138805389404
32,0.3238486,0.26217142,0.8996894009978029,-0.5318669676780701,0.9098491668701172
