train_sample_num,rmse,nrmse,r2,time
8,0.33545765,0.14868224,0.13384344295933492,2.741246223449707
16,0.24325041,0.10663655,0.5445631320148909,2.5154385566711426
32,0.108580545,0.071259774,0.9092545145417413,2.5203840732574463
64,0.059090175,0.29723057,0.9731248106513221,3.337226390838623
