train_sample_num,rmse,nrmse,r2,nll,time
4,4.072357,0.15109015,0.38465556523801114,7.06645393371582,1.4252288341522217
8,3.9029255,0.21421343,0.4347935907722048,6.737039566040039,1.3429834842681885
16,4.960868,0.20183043,0.08685045222079923,7.500865936279297,1.5675654411315918
32,4.863403,0.20330843,0.12237886506105733,7.283697605133057,1.735759973526001
